mesh_code,land_ratio,ratio_clas
"65434727",1.000,more_half
"65434772",1.000,more_half
"65434777",1.000,more_half
"65435722",1.000,more_half
"65435727",1.000,more_half
"65435772",1.000,more_half
"65435777",1.000,more_half
"65436722",1.000,more_half
"65436727",1.000,more_half
"65436772",1.000,more_half
"65436777",1.000,more_half
"65437722",1.000,more_half
"65437727",1.000,more_half
"65437772",1.000,more_half
"65437777",1.000,more_half
"65440022",1.000,more_half
"65440027",1.000,more_half
"65440072",1.000,more_half
"65440077",1.000,more_half
"65441022",0.995,more_half
"65441027",0.635,more_half
"65441072",1.000,more_half
"65441077",0.819,more_half
"65442022",1.000,more_half
"65442027",1.000,more_half
"65442072",1.000,more_half
"65442077",1.000,more_half
"65443022",1.000,more_half
"65443027",1.000,more_half
"65443072",1.000,more_half
"65443077",1.000,more_half
"65444022",1.000,more_half
"65444027",1.000,more_half
"65444072",1.000,more_half
"65444077",1.000,more_half
"65445022",1.000,more_half
"65445027",1.000,more_half
"65445072",1.000,more_half
"65445077",1.000,more_half
"65446022",1.000,more_half
"65446027",1.000,more_half
"65446072",1.000,more_half
"65446077",1.000,more_half
"65447022",1.000,more_half
"65447027",1.000,more_half
"65447072",1.000,more_half
"65447077",1.000,more_half
"65440122",1.000,more_half
"65440127",1.000,more_half
"65440172",1.000,more_half
"65440177",1.000,more_half
"65441122",0.985,more_half
"65441127",1.000,more_half
"65441172",0.912,more_half
"65441177",0.965,more_half
"65442122",1.000,more_half
"65442127",1.000,more_half
"65442172",1.000,more_half
"65442177",1.000,more_half
"65443122",1.000,more_half
"65443127",1.000,more_half
"65443172",1.000,more_half
"65443177",1.000,more_half
"65444122",1.000,more_half
"65444127",1.000,more_half
"65444172",1.000,more_half
"65444177",1.000,more_half
"65445122",1.000,more_half
"65445127",1.000,more_half
"65445172",1.000,more_half
"65445177",1.000,more_half
"65446122",1.000,more_half
"65446127",1.000,more_half
"65446172",1.000,more_half
"65446177",1.000,more_half
"65447122",0.455,less_half
"65447127",0.991,more_half
"65447172",0.516,more_half
"65447177",0.730,more_half
"65440222",1.000,more_half
"65440227",1.000,more_half
"65440272",1.000,more_half
"65440277",1.000,more_half
"65441222",1.000,more_half
"65441227",1.000,more_half
"65441272",1.000,more_half
"65441277",1.000,more_half
"65442222",1.000,more_half
"65442227",1.000,more_half
"65442272",0.952,more_half
"65442277",0.760,more_half
"65443222",0.269,less_half
"65443227",0.353,less_half
"65443272",0.646,more_half
"65443277",0.120,less_half
"65444222",1.000,more_half
"65444227",0.867,more_half
"65444272",1.000,more_half
"65444277",1.000,more_half
"65445222",1.000,more_half
"65445227",1.000,more_half
"65445272",1.000,more_half
"65445277",1.000,more_half
"65446222",1.000,more_half
"65446227",1.000,more_half
"65446272",1.000,more_half
"65446277",1.000,more_half
"65447222",1.000,more_half
"65447227",0.891,more_half
"65447272",0.869,more_half
"65447277",0.107,less_half
"65440322",1.000,more_half
"65440327",1.000,more_half
"65440372",1.000,more_half
"65440377",1.000,more_half
"65441322",1.000,more_half
"65441327",1.000,more_half
"65441372",1.000,more_half
"65441377",1.000,more_half
"65442322",1.000,more_half
"65442327",1.000,more_half
"65442372",1.000,more_half
"65442377",1.000,more_half
"65443322",1.000,more_half
"65443327",1.000,more_half
"65443372",0.690,more_half
"65443377",1.000,more_half
"65444322",0.938,more_half
"65444327",1.000,more_half
"65444372",1.000,more_half
"65444377",1.000,more_half
"65445322",1.000,more_half
"65445327",1.000,more_half
"65445372",1.000,more_half
"65445377",1.000,more_half
"65446322",1.000,more_half
"65446327",1.000,more_half
"65446372",0.999,more_half
"65446377",0.998,more_half
"65447322",0.403,less_half
"65447327",0.362,less_half
"65447372",0.000,less_half
"65447377",0.000,less_half
"65440422",1.000,more_half
"65440427",1.000,more_half
"65440472",1.000,more_half
"65440477",1.000,more_half
"65441422",1.000,more_half
"65441427",1.000,more_half
"65441472",1.000,more_half
"65441477",1.000,more_half
"65442422",1.000,more_half
"65442427",1.000,more_half
"65442472",0.604,more_half
"65442477",0.993,more_half
"65443422",0.633,more_half
"65443427",0.947,more_half
"65443472",1.000,more_half
"65443477",1.000,more_half
"65444422",1.000,more_half
"65444427",1.000,more_half
"65444472",1.000,more_half
"65444477",1.000,more_half
"65445422",1.000,more_half
"65445427",1.000,more_half
"65445472",1.000,more_half
"65445477",1.000,more_half
"65446422",1.000,more_half
"65446427",1.000,more_half
"65446472",0.996,more_half
"65446477",0.986,more_half
"65447422",0.175,less_half
"65447427",0.046,less_half
"65447472",0.000,less_half
"65447477",0.000,less_half
"65440522",1.000,more_half
"65440527",1.000,more_half
"65440572",1.000,more_half
"65440577",1.000,more_half
"65441522",1.000,more_half
"65441527",1.000,more_half
"65441572",1.000,more_half
"65441577",1.000,more_half
"65442522",1.000,more_half
"65442527",1.000,more_half
"65442572",1.000,more_half
"65442577",1.000,more_half
"65443522",1.000,more_half
"65443527",1.000,more_half
"65443572",1.000,more_half
"65443577",1.000,more_half
"65444522",1.000,more_half
"65444527",1.000,more_half
"65444572",1.000,more_half
"65444577",1.000,more_half
"65445522",1.000,more_half
"65445527",1.000,more_half
"65445572",1.000,more_half
"65445577",1.000,more_half
"65446522",1.000,more_half
"65446527",1.000,more_half
"65446572",1.000,more_half
"65446577",1.000,more_half
"65447522",0.022,less_half
"65447527",0.086,less_half
"65447572",0.000,less_half
"65447577",0.000,less_half
"65440622",1.000,more_half
"65440627",1.000,more_half
"65440672",1.000,more_half
"65440677",1.000,more_half
"65441622",1.000,more_half
"65441627",1.000,more_half
"65441672",1.000,more_half
"65441677",1.000,more_half
"65442622",1.000,more_half
"65442627",1.000,more_half
"65442672",1.000,more_half
"65442677",1.000,more_half
"65443622",1.000,more_half
"65443627",1.000,more_half
"65443672",1.000,more_half
"65443677",1.000,more_half
"65444622",1.000,more_half
"65444627",1.000,more_half
"65444672",1.000,more_half
"65444677",1.000,more_half
"65445622",1.000,more_half
"65445627",1.000,more_half
"65445672",1.000,more_half
"65445677",1.000,more_half
"65446622",1.000,more_half
"65446627",1.000,more_half
"65446672",1.000,more_half
"65446677",1.000,more_half
"65447622",0.336,less_half
"65447627",0.909,more_half
"65447672",0.000,less_half
"65447677",0.237,less_half
"65440722",1.000,more_half
"65440727",1.000,more_half
"65440772",1.000,more_half
"65440777",1.000,more_half
"65441722",1.000,more_half
"65441727",1.000,more_half
"65441772",1.000,more_half
"65441777",1.000,more_half
"65442722",1.000,more_half
"65442727",1.000,more_half
"65442772",1.000,more_half
"65442777",1.000,more_half
"65443722",1.000,more_half
"65443727",1.000,more_half
"65443772",1.000,more_half
"65443777",1.000,more_half
"65444722",1.000,more_half
"65444727",1.000,more_half
"65444772",1.000,more_half
"65444777",1.000,more_half
"65445722",1.000,more_half
"65445727",1.000,more_half
"65445772",1.000,more_half
"65445777",1.000,more_half
"65446722",1.000,more_half
"65446727",1.000,more_half
"65446772",1.000,more_half
"65446777",1.000,more_half
"65447722",1.000,more_half
"65447727",1.000,more_half
"65447772",0.911,more_half
"65447777",1.000,more_half
"65450022",1.000,more_half
"65450027",1.000,more_half
"65450072",1.000,more_half
"65450077",1.000,more_half
"65451022",1.000,more_half
"65451027",1.000,more_half
"65451072",1.000,more_half
"65451077",1.000,more_half
"65452022",1.000,more_half
"65452027",1.000,more_half
"65452072",1.000,more_half
"65452077",1.000,more_half
"65453022",1.000,more_half
"65453027",1.000,more_half
"65453072",1.000,more_half
"65453077",1.000,more_half
"65454022",1.000,more_half
"65454027",0.876,more_half
"65454072",1.000,more_half
"65454077",0.390,less_half
"65455022",0.989,more_half
"65455027",0.021,less_half
"65455072",0.997,more_half
"65455077",0.167,less_half
"65456022",1.000,more_half
"65456027",0.514,more_half
"65456072",1.000,more_half
"65456077",0.608,more_half
"65457022",1.000,more_half
"65457027",0.953,more_half
"65457072",1.000,more_half
"65457077",0.999,more_half
"65450122",1.000,more_half
"65450127",0.878,more_half
"65450172",1.000,more_half
"65450177",1.000,more_half
"65451122",1.000,more_half
"65451127",1.000,more_half
"65451172",1.000,more_half
"65451177",0.993,more_half
"65452122",1.000,more_half
"65452127",0.898,more_half
"65452172",1.000,more_half
"65452177",0.574,more_half
"65453122",1.000,more_half
"65453127",0.279,less_half
"65453172",0.476,less_half
"65453177",0.032,less_half
"65454122",0.016,less_half
"65454127",0.000,less_half
"65454172",0.000,less_half
"65454177",0.000,less_half
"65457122",0.038,less_half
"65457127",0.000,less_half
"65457172",0.485,less_half
"65457177",0.000,less_half
"65450222",0.456,less_half
"65450227",0.091,less_half
"65450272",0.524,more_half
"65450277",0.000,less_half
"65451222",0.227,less_half
"65451227",0.000,less_half
"65451272",0.061,less_half
"65451277",0.000,less_half
"65452222",0.000,less_half
"65452227",0.000,less_half
"65452272",0.068,less_half
"65452277",0.229,less_half
"65453222",0.182,less_half
"65453227",0.051,less_half
"65453272",0.000,less_half
"65453277",0.000,less_half
"65454322",0.000,less_half
"65454327",0.000,less_half
"65454372",0.000,less_half
"65454377",0.000,less_half
"65455322",0.000,less_half
"65455327",0.000,less_half
"65455372",0.000,less_half
"65455377",0.000,less_half
"65456322",0.000,less_half
"65456327",0.000,less_half
"65456372",0.000,less_half
"65456377",0.000,less_half
"65450422",0.000,less_half
"65450427",0.375,less_half
"65450472",0.000,less_half
"65450477",0.000,less_half
"65453422",0.000,less_half
"65453427",0.000,less_half
"65453472",0.000,less_half
"65453477",0.000,less_half
"65454422",0.000,less_half
"65454427",0.000,less_half
"65454472",0.000,less_half
"65454477",0.000,less_half
"65455422",0.000,less_half
"65455427",0.000,less_half
"65455472",0.000,less_half
"65455477",0.000,less_half
"65456422",0.000,less_half
"65456427",0.000,less_half
"65456472",0.000,less_half
"65456477",0.000,less_half
"65457422",0.000,less_half
"65457427",0.000,less_half
"65457472",0.000,less_half
"65457477",0.000,less_half
"65450522",0.976,more_half
"65450527",0.959,more_half
"65450572",0.257,less_half
"65450577",0.277,less_half
"65456522",0.000,less_half
"65456527",0.000,less_half
"65456572",0.000,less_half
"65456577",0.000,less_half
"65457522",0.000,less_half
"65457527",0.000,less_half
"65457572",0.000,less_half
"65457577",0.000,less_half
"65450622",0.518,more_half
"65450627",0.000,less_half
"65450672",0.359,less_half
"65450677",0.004,less_half
"65451622",0.000,less_half
"65451627",0.000,less_half
"65451672",0.000,less_half
"65451677",0.000,less_half
"65457622",0.000,less_half
"65457627",0.000,less_half
"65457672",0.000,less_half
"65457677",0.000,less_half
"65450722",0.000,less_half
"65450727",0.000,less_half
"65450772",0.000,less_half
"65450777",0.000,less_half
"65451722",0.000,less_half
"65451727",0.000,less_half
"65451772",0.000,less_half
"65451777",0.000,less_half
"65460022",0.000,less_half
"65460027",0.000,less_half
"65460072",0.000,less_half
"65460077",0.000,less_half
"65461022",0.000,less_half
"65461027",0.000,less_half
"65461072",0.000,less_half
"65461077",0.000,less_half
"65462022",0.000,less_half
"65462027",0.000,less_half
"65462072",0.000,less_half
"65462077",0.000,less_half
"65460122",0.000,less_half
"65460127",0.000,less_half
"65460172",0.000,less_half
"65460177",0.000,less_half
"65461122",0.000,less_half
"65461127",0.000,less_half
"65461172",0.000,less_half
"65461177",0.000,less_half
"65462122",0.000,less_half
"65462127",0.000,less_half
"65462172",0.000,less_half
"65462177",0.000,less_half
"65463222",0.000,less_half
"65463227",0.000,less_half
"65463272",0.000,less_half
"65463277",0.000,less_half
"65462322",0.000,less_half
"65462327",0.000,less_half
"65462372",0.000,less_half
"65462377",0.000,less_half
"65463322",0.000,less_half
"65463327",0.000,less_half
"65463372",0.000,less_half
"65463377",0.000,less_half
"65464422",0.000,less_half
"65464427",0.000,less_half
"65464472",0.000,less_half
"65464477",0.000,less_half
"65465422",0.000,less_half
"65465427",0.000,less_half
"65465472",0.000,less_half
"65465477",0.000,less_half
"65464522",0.000,less_half
"65464527",0.000,less_half
"65464572",0.000,less_half
"65464577",0.000,less_half
"65465522",0.000,less_half
"65465527",0.000,less_half
"65465572",0.000,less_half
"65465577",0.000,less_half
"65466522",0.000,less_half
"65466527",0.000,less_half
"65466572",0.000,less_half
"65466577",0.000,less_half
"65464622",0.000,less_half
"65464627",0.000,less_half
"65464672",0.000,less_half
"65464677",0.000,less_half
"65465622",0.000,less_half
"65465627",0.000,less_half
"65465672",0.000,less_half
"65465677",0.000,less_half
"65466622",0.000,less_half
"65466627",0.000,less_half
"65466672",0.000,less_half
"65466677",0.000,less_half
"65465722",0.000,less_half
"65465727",0.000,less_half
"65465772",0.000,less_half
"65465777",0.000,less_half
"65466722",0.000,less_half
"65466727",0.000,less_half
"65466772",0.000,less_half
"65466777",0.000,less_half
"66414222",0.000,less_half
"66414227",0.000,less_half
"66414272",0.021,less_half
"66414277",0.005,less_half
"66415222",0.069,less_half
"66415227",0.143,less_half
"66415272",0.000,less_half
"66415277",0.000,less_half
"66415322",0.231,less_half
"66415327",0.000,less_half
"66415372",0.000,less_half
"66415377",0.000,less_half
"66410522",0.430,less_half
"66410527",1.000,more_half
"66410572",0.401,less_half
"66410577",1.000,more_half
"66411522",0.455,less_half
"66411527",1.000,more_half
"66411572",0.520,more_half
"66411577",1.000,more_half
"66412522",0.480,less_half
"66412527",1.000,more_half
"66412572",0.504,more_half
"66412577",1.000,more_half
"66413522",0.562,more_half
"66413527",1.000,more_half
"66413572",0.474,less_half
"66413577",1.000,more_half
"66414522",0.041,less_half
"66414527",0.954,more_half
"66414572",0.000,less_half
"66414577",0.518,more_half
"66415522",0.000,less_half
"66415527",0.051,less_half
"66415572",0.000,less_half
"66415577",0.000,less_half
"66410622",1.000,more_half
"66410627",1.000,more_half
"66410672",1.000,more_half
"66410677",1.000,more_half
"66411622",1.000,more_half
"66411627",1.000,more_half
"66411672",1.000,more_half
"66411677",1.000,more_half
"66412622",1.000,more_half
"66412627",1.000,more_half
"66412672",1.000,more_half
"66412677",1.000,more_half
"66413622",1.000,more_half
"66413627",1.000,more_half
"66413672",1.000,more_half
"66413677",1.000,more_half
"66414622",1.000,more_half
"66414627",1.000,more_half
"66414672",1.000,more_half
"66414677",0.993,more_half
"66415622",0.972,more_half
"66415627",1.000,more_half
"66415672",0.825,more_half
"66415677",1.000,more_half
"66416622",0.774,more_half
"66416627",1.000,more_half
"66416672",0.605,more_half
"66416677",1.000,more_half
"66417622",0.370,less_half
"66417627",1.000,more_half
"66417672",0.330,less_half
"66417677",1.000,more_half
"66410722",1.000,more_half
"66410727",1.000,more_half
"66410772",0.952,more_half
"66410777",1.000,more_half
"66411722",1.000,more_half
"66411727",1.000,more_half
"66411772",1.000,more_half
"66411777",1.000,more_half
"66412722",1.000,more_half
"66412727",1.000,more_half
"66412772",1.000,more_half
"66412777",1.000,more_half
"66413722",1.000,more_half
"66413727",1.000,more_half
"66413772",1.000,more_half
"66413777",1.000,more_half
"66414722",1.000,more_half
"66414727",1.000,more_half
"66414772",1.000,more_half
"66414777",1.000,more_half
"66415722",1.000,more_half
"66415727",1.000,more_half
"66415772",1.000,more_half
"66415777",1.000,more_half
"66416722",1.000,more_half
"66416727",1.000,more_half
"66416772",1.000,more_half
"66416777",1.000,more_half
"66417722",1.000,more_half
"66417727",1.000,more_half
"66417772",1.000,more_half
"66417777",1.000,more_half
"66420022",1.000,more_half
"66420027",1.000,more_half
"66420072",1.000,more_half
"66420077",1.000,more_half
"66421022",1.000,more_half
"66421027",1.000,more_half
"66421072",1.000,more_half
"66421077",1.000,more_half
"66422022",1.000,more_half
"66422027",1.000,more_half
"66422072",1.000,more_half
"66422077",1.000,more_half
"66423022",1.000,more_half
"66423027",1.000,more_half
"66423072",1.000,more_half
"66423077",1.000,more_half
"66424022",1.000,more_half
"66424027",1.000,more_half
"66424072",1.000,more_half
"66424077",1.000,more_half
"66425022",1.000,more_half
"66425027",1.000,more_half
"66425072",1.000,more_half
"66425077",1.000,more_half
"66426022",1.000,more_half
"66426027",1.000,more_half
"66426072",1.000,more_half
"66426077",1.000,more_half
"66427022",1.000,more_half
"66427027",1.000,more_half
"66427072",1.000,more_half
"66427077",1.000,more_half
"66420122",1.000,more_half
"66420127",1.000,more_half
"66420172",1.000,more_half
"66420177",1.000,more_half
"66421122",1.000,more_half
"66421127",1.000,more_half
"66421172",1.000,more_half
"66421177",1.000,more_half
"66422122",1.000,more_half
"66422127",1.000,more_half
"66422172",1.000,more_half
"66422177",1.000,more_half
"66423122",1.000,more_half
"66423127",1.000,more_half
"66423172",0.907,more_half
"66423177",0.412,less_half
"66424122",0.948,more_half
"66424127",0.738,more_half
"66424172",1.000,more_half
"66424177",1.000,more_half
"66425122",1.000,more_half
"66425127",1.000,more_half
"66425172",1.000,more_half
"66425177",1.000,more_half
"66426122",1.000,more_half
"66426127",1.000,more_half
"66426172",1.000,more_half
"66426177",1.000,more_half
"66427122",1.000,more_half
"66427127",1.000,more_half
"66427172",1.000,more_half
"66427177",1.000,more_half
"66420222",1.000,more_half
"66420227",1.000,more_half
"66420272",1.000,more_half
"66420277",1.000,more_half
"66421222",1.000,more_half
"66421227",1.000,more_half
"66421272",1.000,more_half
"66421277",1.000,more_half
"66422222",1.000,more_half
"66422227",1.000,more_half
"66422272",1.000,more_half
"66422277",1.000,more_half
"66423222",1.000,more_half
"66423227",1.000,more_half
"66423272",0.995,more_half
"66423277",1.000,more_half
"66424222",0.994,more_half
"66424227",1.000,more_half
"66424272",1.000,more_half
"66424277",1.000,more_half
"66425222",1.000,more_half
"66425227",1.000,more_half
"66425272",1.000,more_half
"66425277",1.000,more_half
"66426222",1.000,more_half
"66426227",1.000,more_half
"66426272",1.000,more_half
"66426277",1.000,more_half
"66427222",1.000,more_half
"66427227",1.000,more_half
"66427272",1.000,more_half
"66427277",1.000,more_half
"66420322",1.000,more_half
"66420327",1.000,more_half
"66420372",1.000,more_half
"66420377",1.000,more_half
"66421322",1.000,more_half
"66421327",1.000,more_half
"66421372",1.000,more_half
"66421377",1.000,more_half
"66422322",1.000,more_half
"66422327",1.000,more_half
"66422372",1.000,more_half
"66422377",1.000,more_half
"66423322",1.000,more_half
"66423327",1.000,more_half
"66423372",1.000,more_half
"66423377",1.000,more_half
"66424322",1.000,more_half
"66424327",1.000,more_half
"66424372",1.000,more_half
"66424377",1.000,more_half
"66425322",1.000,more_half
"66425327",1.000,more_half
"66425372",1.000,more_half
"66425377",1.000,more_half
"66426322",1.000,more_half
"66426327",1.000,more_half
"66426372",1.000,more_half
"66426377",1.000,more_half
"66427322",1.000,more_half
"66427327",1.000,more_half
"66427372",1.000,more_half
"66427377",1.000,more_half
"66420422",1.000,more_half
"66420427",1.000,more_half
"66420472",1.000,more_half
"66420477",1.000,more_half
"66421422",1.000,more_half
"66421427",1.000,more_half
"66421472",1.000,more_half
"66421477",1.000,more_half
"66422422",1.000,more_half
"66422427",1.000,more_half
"66422472",1.000,more_half
"66422477",1.000,more_half
"66423422",1.000,more_half
"66423427",1.000,more_half
"66423472",1.000,more_half
"66423477",1.000,more_half
"66424422",1.000,more_half
"66424427",1.000,more_half
"66424472",1.000,more_half
"66424477",1.000,more_half
"66425422",1.000,more_half
"66425427",1.000,more_half
"66425472",1.000,more_half
"66425477",1.000,more_half
"66426422",1.000,more_half
"66426427",1.000,more_half
"66426472",1.000,more_half
"66426477",1.000,more_half
"66427422",1.000,more_half
"66427427",1.000,more_half
"66427472",1.000,more_half
"66427477",1.000,more_half
"66420522",1.000,more_half
"66420527",1.000,more_half
"66420572",1.000,more_half
"66420577",0.983,more_half
"66421522",1.000,more_half
"66421527",0.815,more_half
"66421572",1.000,more_half
"66421577",0.987,more_half
"66422522",1.000,more_half
"66422527",1.000,more_half
"66422572",1.000,more_half
"66422577",1.000,more_half
"66423522",1.000,more_half
"66423527",1.000,more_half
"66423572",1.000,more_half
"66423577",1.000,more_half
"66424522",1.000,more_half
"66424527",1.000,more_half
"66424572",1.000,more_half
"66424577",1.000,more_half
"66425522",1.000,more_half
"66425527",1.000,more_half
"66425572",1.000,more_half
"66425577",1.000,more_half
"66426522",1.000,more_half
"66426527",1.000,more_half
"66426572",1.000,more_half
"66426577",1.000,more_half
"66427522",1.000,more_half
"66427527",1.000,more_half
"66427572",1.000,more_half
"66427577",1.000,more_half
"66420622",1.000,more_half
"66420627",1.000,more_half
"66420672",1.000,more_half
"66420677",1.000,more_half
"66421622",1.000,more_half
"66421627",1.000,more_half
"66421672",1.000,more_half
"66421677",1.000,more_half
"66422622",1.000,more_half
"66422627",1.000,more_half
"66422672",1.000,more_half
"66422677",1.000,more_half
"66423622",1.000,more_half
"66423627",1.000,more_half
"66423672",1.000,more_half
"66423677",1.000,more_half
"66424622",1.000,more_half
"66424627",1.000,more_half
"66424672",1.000,more_half
"66424677",1.000,more_half
"66425622",1.000,more_half
"66425627",1.000,more_half
"66425672",1.000,more_half
"66425677",1.000,more_half
"66426622",1.000,more_half
"66426627",1.000,more_half
"66426672",1.000,more_half
"66426677",1.000,more_half
"66427622",1.000,more_half
"66427627",1.000,more_half
"66427672",1.000,more_half
"66427677",0.971,more_half
"66420722",1.000,more_half
"66420727",1.000,more_half
"66420772",1.000,more_half
"66420777",1.000,more_half
"66421722",1.000,more_half
"66421727",1.000,more_half
"66421772",1.000,more_half
"66421777",1.000,more_half
"66422722",1.000,more_half
"66422727",1.000,more_half
"66422772",1.000,more_half
"66422777",1.000,more_half
"66423722",1.000,more_half
"66423727",1.000,more_half
"66423772",1.000,more_half
"66423777",1.000,more_half
"66424722",1.000,more_half
"66424727",1.000,more_half
"66424772",1.000,more_half
"66424777",1.000,more_half
"66425722",1.000,more_half
"66425727",1.000,more_half
"66425772",1.000,more_half
"66425777",1.000,more_half
"66426722",1.000,more_half
"66426727",1.000,more_half
"66426772",1.000,more_half
"66426777",0.788,more_half
"66427722",0.973,more_half
"66427727",0.169,less_half
"66427772",0.366,less_half
"66427777",0.000,less_half
"66430022",1.000,more_half
"66430027",1.000,more_half
"66430072",1.000,more_half
"66430077",1.000,more_half
"66431022",1.000,more_half
"66431027",1.000,more_half
"66431072",1.000,more_half
"66431077",1.000,more_half
"66432022",1.000,more_half
"66432027",1.000,more_half
"66432072",1.000,more_half
"66432077",1.000,more_half
"66433022",1.000,more_half
"66433027",1.000,more_half
"66433072",1.000,more_half
"66433077",1.000,more_half
"66434022",1.000,more_half
"66434027",1.000,more_half
"66434072",1.000,more_half
"66434077",1.000,more_half
"66435022",1.000,more_half
"66435027",1.000,more_half
"66435072",1.000,more_half
"66435077",0.921,more_half
"66436022",0.865,more_half
"66436027",0.127,less_half
"66436072",0.057,less_half
"66436077",0.000,less_half
"66430122",1.000,more_half
"66430127",1.000,more_half
"66430172",1.000,more_half
"66430177",1.000,more_half
"66431122",1.000,more_half
"66431127",1.000,more_half
"66431172",1.000,more_half
"66431177",1.000,more_half
"66432122",1.000,more_half
"66432127",1.000,more_half
"66432172",1.000,more_half
"66432177",1.000,more_half
"66433122",1.000,more_half
"66433127",1.000,more_half
"66433172",1.000,more_half
"66433177",1.000,more_half
"66434122",1.000,more_half
"66434127",1.000,more_half
"66434172",1.000,more_half
"66434177",0.996,more_half
"66435122",0.991,more_half
"66435127",0.468,less_half
"66435172",0.268,less_half
"66435177",0.000,less_half
"66430222",1.000,more_half
"66430227",1.000,more_half
"66430272",1.000,more_half
"66430277",1.000,more_half
"66431222",1.000,more_half
"66431227",1.000,more_half
"66431272",1.000,more_half
"66431277",1.000,more_half
"66432222",1.000,more_half
"66432227",1.000,more_half
"66432272",1.000,more_half
"66432277",1.000,more_half
"66433222",1.000,more_half
"66433227",1.000,more_half
"66433272",1.000,more_half
"66433277",1.000,more_half
"66434222",1.000,more_half
"66434227",0.738,more_half
"66434272",0.563,more_half
"66434277",0.037,less_half
"66430322",1.000,more_half
"66430327",1.000,more_half
"66430372",1.000,more_half
"66430377",1.000,more_half
"66431322",1.000,more_half
"66431327",1.000,more_half
"66431372",1.000,more_half
"66431377",1.000,more_half
"66432322",1.000,more_half
"66432327",1.000,more_half
"66432372",1.000,more_half
"66432377",1.000,more_half
"66433322",1.000,more_half
"66433327",0.762,more_half
"66433372",0.515,more_half
"66433377",0.024,less_half
"66434322",0.001,less_half
"66434327",0.000,less_half
"66434372",0.000,less_half
"66434377",0.000,less_half
"66430422",1.000,more_half
"66430427",1.000,more_half
"66430472",1.000,more_half
"66430477",1.000,more_half
"66431422",1.000,more_half
"66431427",1.000,more_half
"66431472",1.000,more_half
"66431477",1.000,more_half
"66432422",1.000,more_half
"66432427",1.000,more_half
"66432472",0.899,more_half
"66432477",0.784,more_half
"66433422",0.156,less_half
"66433427",0.001,less_half
"66433472",0.000,less_half
"66433477",0.000,less_half
"66430522",1.000,more_half
"66430527",1.000,more_half
"66430572",1.000,more_half
"66430577",1.000,more_half
"66431522",1.000,more_half
"66431527",0.897,more_half
"66431572",1.000,more_half
"66431577",0.376,less_half
"66432522",0.863,more_half
"66432527",0.211,less_half
"66432572",0.270,less_half
"66432577",0.001,less_half
"66430622",1.000,more_half
"66430627",1.000,more_half
"66430672",1.000,more_half
"66430677",1.000,more_half
"66431622",0.431,less_half
"66431627",0.476,less_half
"66431672",0.000,less_half
"66431677",0.048,less_half
"66432622",0.062,less_half
"66432627",0.022,less_half
"66432672",0.000,less_half
"66432677",0.000,less_half
"66430722",1.000,more_half
"66430727",1.000,more_half
"66430772",1.000,more_half
"66430777",1.000,more_half
"66431722",0.322,less_half
"66431727",0.646,more_half
"66431772",0.129,less_half
"66431777",0.151,less_half
"66440022",1.000,more_half
"66440027",0.756,more_half
"66440072",1.000,more_half
"66440077",0.720,more_half
"66441022",1.000,more_half
"66441027",0.904,more_half
"66441072",0.098,less_half
"66441077",0.013,less_half
"66440122",0.510,more_half
"66440127",0.909,more_half
"66440172",0.008,less_half
"66440177",0.890,more_half
"66441122",0.293,less_half
"66441127",0.487,less_half
"66441172",0.000,less_half
"66441177",0.000,less_half
"66440222",0.414,less_half
"66440227",0.000,less_half
"66440272",0.094,less_half
"66440277",0.000,less_half
"66441222",0.041,less_half
"66441227",0.000,less_half
"66441272",0.000,less_half
"66441277",0.000,less_half
"66440722",0.238,less_half
"66440727",0.995,more_half
"66440772",0.001,less_half
"66440777",0.379,less_half
"66450022",1.000,more_half
"66450027",0.982,more_half
"66450072",0.987,more_half
"66450077",1.000,more_half
"66451022",0.519,more_half
"66451027",0.996,more_half
"66451072",0.000,less_half
"66451077",0.412,less_half
"66450122",0.971,more_half
"66450127",0.206,less_half
"66450172",1.000,more_half
"66450177",0.808,more_half
"66451122",1.000,more_half
"66451127",0.938,more_half
"66451172",0.994,more_half
"66451177",1.000,more_half
"66452122",0.309,less_half
"66452127",0.947,more_half
"66452172",0.000,less_half
"66452177",0.533,more_half
"66453122",0.000,less_half
"66453127",0.066,less_half
"66453172",0.000,less_half
"66453177",0.000,less_half
"66451222",0.017,less_half
"66451227",0.000,less_half
"66451272",0.433,less_half
"66451277",0.000,less_half
"66452222",0.980,more_half
"66452227",0.160,less_half
"66452272",1.000,more_half
"66452277",0.538,more_half
"66453222",0.843,more_half
"66453227",0.774,more_half
"66453272",0.204,less_half
"66453277",0.550,more_half
"66454222",0.000,less_half
"66454227",0.083,less_half
"66454272",0.000,less_half
"66454277",0.000,less_half
"66450522",0.000,less_half
"66450527",0.000,less_half
"66450572",0.000,less_half
"66450577",0.000,less_half
"66451522",0.000,less_half
"66451527",0.000,less_half
"66451572",0.000,less_half
"66451577",0.000,less_half
"66450622",0.000,less_half
"66450627",0.000,less_half
"66450672",0.000,less_half
"66450677",0.000,less_half
"66451622",0.000,less_half
"66451627",0.000,less_half
"66451672",0.000,less_half
"66451677",0.000,less_half
"66452622",0.000,less_half
"66452627",0.000,less_half
"66452672",0.000,less_half
"66452677",0.000,less_half
"66450722",0.000,less_half
"66450727",0.000,less_half
"66450772",0.000,less_half
"66450777",0.000,less_half
